Unnamed: 0,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProdTaken
4434,49.0,3,9.0,3,2.0,4.0,5.0,0,3,0,2.0,26798.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
2642,39.0,1,9.0,3,4.0,3.0,2.0,0,2,0,2.0,25231.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0
1814,35.0,1,11.0,3,3.0,4.0,1.0,0,3,1,1.0,23095.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0
906,34.0,1,26.0,2,1.0,3.0,1.0,0,1,1,0.0,17585.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
702,30.0,3,14.0,3,3.0,3.0,6.0,0,3,1,0.0,22264.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
4012,59.0,3,17.0,3,4.0,3.0,2.0,0,3,0,2.0,32550.0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0
1813,29.0,3,16.0,2,4.0,4.0,2.0,1,5,1,0.0,23268.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,0
1131,34.0,1,16.0,3,4.0,3.0,2.0,0,4,1,1.0,20063.0,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
2800,43.0,1,9.0,4,5.0,3.0,5.0,0,2,0,2.0,25459.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,0
3030,25.0,1,16.0,3,5.0,4.0,3.0,0,5,1,1.0,21372.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
3473,41.0,1,16.0,3,4.0,3.0,5.0,0,3,1,1.0,22653.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
3419,56.0,3,20.0,3,2.0,3.0,8.0,1,3,1,2.0,32373.0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1
3000,54.0,1,13.0,3,4.0,3.0,4.0,0,5,1,1.0,21128.0,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,0
80,30.0,1,6.0,2,4.0,3.0,2.0,1,2,1,1.0,20126.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0
677,49.0,1,14.0,2,3.0,4.0,5.0,0,4,0,0.0,22403.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
1682,27.0,3,26.0,2,3.0,3.0,2.0,0,1,1,1.0,24981.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0
795,37.0,3,16.0,2,4.0,3.0,3.0,1,4,0,0.0,21694.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
4459,31.0,3,34.0,4,4.0,3.0,2.0,0,3,1,3.0,23982.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
2985,37.0,1,15.0,4,3.0,5.0,2.0,0,3,0,1.0,30391.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
2956,28.0,1,10.0,3,5.0,3.0,2.0,0,2,0,1.0,20723.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0
4419,27.0,1,13.0,4,4.0,3.0,3.0,1,1,0,2.0,21337.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
166,41.0,1,20.0,2,3.0,3.0,5.0,0,4,1,1.0,17451.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
2709,30.0,3,9.0,4,5.0,4.0,4.0,0,4,0,2.0,25322.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,0
4053,31.0,2,16.0,3,4.0,3.0,2.0,1,3,1,2.0,25025.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
1907,30.0,3,13.0,2,3.0,4.0,1.0,0,1,0,0.0,17983.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0
78,37.0,1,13.0,1,3.0,3.0,5.0,0,2,0,0.0,28664.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,0
2667,39.0,3,10.0,4,4.0,3.0,2.0,0,2,1,2.0,29287.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
3303,30.0,1,22.0,4,6.0,3.0,2.0,1,5,1,1.0,20846.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
3901,41.0,1,9.0,4,4.0,3.0,4.0,0,1,1,2.0,20679.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
3063,34.0,3,7.0,3,2.0,5.0,3.0,0,4,0,1.0,22715.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
1203,53.0,1,30.0,2,1.0,3.0,4.0,0,3,0,1.0,22005.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0
1062,44.0,1,8.0,2,3.0,3.0,6.0,1,1,0,1.0,25209.0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0
1141,30.0,1,13.0,2,4.0,4.0,2.0,0,5,0,0.0,17141.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
115,37.0,3,9.0,2,3.0,3.0,3.0,0,3,0,0.0,22428.0,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0
1231,46.0,1,19.0,2,3.0,4.0,7.0,0,4,1,0.0,20562.0,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,0
4365,43.0,1,31.0,3,4.0,5.0,3.0,1,1,1,1.0,26084.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0
889,27.0,1,20.0,2,3.0,5.0,2.0,1,4,1,0.0,17235.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
902,27.0,1,10.0,3,3.0,3.0,2.0,0,4,1,1.0,17517.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
1534,36.0,1,14.0,2,3.0,3.0,2.0,0,4,1,0.0,25096.0,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
3233,45.0,2,7.0,4,5.0,5.0,2.0,0,4,1,1.0,29160.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,1
1192,49.0,1,22.0,3,3.0,5.0,5.0,1,1,1,1.0,17587.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
4225,46.0,1,14.0,4,4.0,5.0,3.0,0,1,1,1.0,23888.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
505,26.0,1,12.0,3,3.0,3.0,2.0,1,2,0,0.0,17659.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
2458,29.0,1,31.0,3,5.0,3.0,7.0,1,2,0,1.0,20706.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1
2436,58.0,1,27.0,3,3.0,4.0,5.0,0,3,1,1.0,25008.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,1
3990,36.0,3,7.0,3,5.0,5.0,2.0,0,1,1,2.0,22990.0,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,0
2870,31.0,1,9.0,3,4.0,3.0,2.0,0,4,1,1.0,21242.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,0
557,35.0,1,8.0,3,3.0,5.0,3.0,0,4,0,0.0,20093.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
299,51.0,1,8.0,2,5.0,4.0,6.0,0,2,0,0.0,20482.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
720,30.0,1,28.0,2,3.0,3.0,5.0,1,2,0,1.0,17132.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
4790,21.0,3,28.0,3,2.0,3.0,3.0,0,3,1,2.0,21356.0,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,0
3067,31.0,1,12.0,4,5.0,3.0,2.0,0,5,0,1.0,22439.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
1014,31.0,1,14.0,3,3.0,4.0,4.0,0,1,1,0.0,31422.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
127,19.0,3,28.0,2,3.0,3.0,2.0,1,2,0,1.0,16675.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,1
1218,41.0,3,12.0,2,3.0,3.0,2.0,0,5,1,0.0,24241.0,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0
2751,39.0,1,32.0,3,5.0,4.0,5.0,0,3,1,1.0,30739.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
1297,26.0,2,26.0,3,3.0,4.0,1.0,1,3,0,1.0,17148.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,1
4705,36.0,3,11.0,3,4.0,5.0,2.0,1,4,1,2.0,28260.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1
1956,37.0,3,8.0,3,3.0,3.0,5.0,1,3,0,2.0,24602.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
2989,31.0,3,34.0,3,4.0,3.0,2.0,0,3,1,1.0,23982.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
1961,43.0,1,15.0,3,3.0,3.0,4.0,1,3,1,2.0,20679.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
3781,29.0,3,10.0,4,4.0,4.0,3.0,0,1,1,1.0,21534.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
1722,29.0,1,21.0,2,3.0,3.0,2.0,0,3,1,1.0,17340.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
859,29.0,1,21.0,3,5.0,3.0,1.0,1,5,1,0.0,17168.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
2033,25.0,3,32.0,2,3.0,3.0,2.0,0,4,0,0.0,21180.0,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,0
4407,45.0,2,7.0,3,5.0,3.0,6.0,0,5,1,2.0,24663.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0
1394,32.0,1,11.0,2,4.0,3.0,1.0,0,1,0,1.0,24679.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,0
3556,39.0,1,9.0,3,4.0,4.0,6.0,0,4,0,1.0,23533.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,1
1463,31.0,1,11.0,3,3.0,5.0,1.0,0,1,0,2.0,24936.0,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,0
2775,28.0,3,7.0,4,4.0,4.0,2.0,1,2,0,3.0,25027.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,0
3835,39.0,3,7.0,3,5.0,5.0,6.0,0,3,0,2.0,21536.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0
321,31.0,3,13.0,3,3.0,3.0,5.0,0,2,0,0.0,22547.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
804,48.0,1,6.0,2,1.0,3.0,3.0,0,2,0,0.0,31885.0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0
4086,37.0,1,10.0,2,4.0,4.0,6.0,0,4,1,1.0,20766.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0
4770,21.0,1,6.0,3,5.0,3.0,3.0,0,3,0,1.0,21711.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0
3245,51.0,3,7.0,3,4.0,3.0,5.0,1,2,0,1.0,23406.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,1
3806,46.0,1,7.0,3,4.0,3.0,6.0,0,1,1,2.0,24077.0,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,0
3205,37.0,1,22.0,3,4.0,3.0,2.0,0,4,0,1.0,23512.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,1
3503,36.0,3,14.0,4,4.0,3.0,3.0,0,3,1,1.0,21082.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
4654,36.0,1,17.0,3,4.0,3.0,3.0,0,5,0,1.0,22595.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
2012,38.0,1,6.0,2,3.0,3.0,5.0,1,1,0,1.0,22861.0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0
203,40.0,1,25.0,2,3.0,3.0,1.0,1,2,1,1.0,17741.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,0
1017,27.0,1,17.0,3,3.0,5.0,1.0,0,5,1,2.0,17099.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
997,27.0,1,23.0,2,3.0,3.0,2.0,1,5,1,0.0,17394.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
2063,36.0,1,6.0,2,3.0,4.0,1.0,0,5,1,1.0,20228.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
1390,28.0,1,23.0,2,4.0,3.0,6.0,0,3,0,1.0,17367.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1
4823,20.0,3,12.0,4,4.0,4.0,2.0,1,4,1,1.0,21672.0,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1
4829,22.0,3,25.0,4,4.0,3.0,2.0,1,5,0,2.0,21303.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,1
1658,34.0,1,8.0,2,4.0,3.0,2.0,0,4,0,1.0,24547.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4675,37.0,1,22.0,3,4.0,3.0,2.0,0,4,0,2.0,23512.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,1
3596,22.0,1,12.0,4,4.0,3.0,3.0,0,1,1,2.0,21795.0,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,0
3146,31.0,3,15.0,4,4.0,3.0,7.0,0,3,1,1.0,25942.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
3476,40.0,1,9.0,3,5.0,5.0,4.0,1,3,0,1.0,22324.0,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
2960,24.0,1,11.0,3,3.0,5.0,4.0,0,4,0,2.0,21497.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0
3822,43.0,3,19.0,4,4.0,3.0,5.0,1,1,0,1.0,23765.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4118,39.0,1,36.0,4,4.0,5.0,2.0,1,3,1,3.0,25351.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,1
3354,24.0,1,7.0,3,4.0,3.0,3.0,0,4,0,2.0,19901.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1035,31.0,2,14.0,3,1.0,4.0,1.0,0,1,0,2.0,17109.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,0
541,36.0,1,14.0,3,2.0,5.0,1.0,0,3,0,0.0,26713.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
2071,40.0,1,22.0,2,4.0,3.0,7.0,0,5,0,0.0,20094.0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,0
2682,33.0,3,11.0,3,4.0,4.0,4.0,0,3,1,1.0,22609.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
1446,34.0,3,34.0,3,4.0,3.0,2.0,0,5,1,0.0,21712.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,0
2824,25.0,3,17.0,4,4.0,3.0,3.0,1,2,0,3.0,22938.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,0
1510,35.0,1,10.0,3,3.0,3.0,2.0,0,4,1,1.0,16951.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
4671,35.0,3,7.0,4,2.0,3.0,2.0,0,5,0,2.0,28403.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4875,36.0,1,8.0,4,4.0,4.0,3.0,1,3,1,1.0,22927.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1
4001,52.0,1,16.0,4,4.0,3.0,5.0,0,3,1,1.0,20753.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
3411,41.0,1,7.0,3,4.0,4.0,5.0,0,1,1,2.0,21065.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
4117,41.0,1,26.0,2,4.0,3.0,2.0,1,1,1,1.0,21419.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
681,38.0,1,6.0,3,3.0,5.0,2.0,0,4,1,2.0,28582.0,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
4167,43.0,1,24.0,3,2.0,5.0,5.0,1,1,1,2.0,25223.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0
2193,46.0,1,13.0,3,3.0,3.0,7.0,0,1,1,1.0,25845.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0
4752,43.0,3,19.0,3,4.0,5.0,2.0,1,5,1,2.0,32436.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
4886,19.0,3,16.0,3,4.0,3.0,3.0,0,5,0,2.0,20289.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,1
4453,51.0,3,15.0,3,4.0,4.0,2.0,0,1,0,2.0,22553.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
3322,43.0,2,9.0,4,2.0,5.0,2.0,0,2,0,3.0,24950.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,0
4182,46.0,1,27.0,4,4.0,3.0,2.0,1,3,1,2.0,32174.0,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,0
626,32.0,1,14.0,3,1.0,3.0,6.0,0,3,1,2.0,20175.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,0
544,47.0,3,9.0,2,3.0,3.0,1.0,1,5,1,1.0,28770.0,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,0
1456,35.0,1,24.0,3,3.0,3.0,2.0,1,3,1,0.0,20689.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
1171,40.0,1,13.0,3,3.0,5.0,4.0,1,3,0,1.0,17166.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1
2579,37.0,1,13.0,3,4.0,4.0,8.0,0,4,1,2.0,23619.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
2464,25.0,1,18.0,4,3.0,3.0,2.0,0,3,1,3.0,22689.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
3008,46.0,3,9.0,3,6.0,3.0,2.0,0,5,0,1.0,25310.0,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,0
903,29.0,1,13.0,2,3.0,3.0,2.0,1,3,0,0.0,21623.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
2944,33.0,1,16.0,4,4.0,3.0,3.0,1,5,1,3.0,25000.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0
4491,38.0,1,17.0,3,4.0,5.0,2.0,1,3,1,1.0,21460.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
3077,37.0,2,15.0,4,5.0,5.0,2.0,0,2,1,3.0,21020.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
2001,32.0,1,9.0,2,3.0,3.0,4.0,0,1,1,0.0,26159.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0
3103,29.0,3,12.0,4,4.0,3.0,3.0,0,3,1,1.0,23586.0,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,0
